Absolute way;Relative way;Class
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6930.jpg ;  dataset_all_names/6930.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7672.jpg ;  dataset_all_names/7672.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8432.jpg ;  dataset_all_names/8432.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9005.jpg ;  dataset_all_names/9005.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8009.jpg ;  dataset_all_names/8009.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6898.jpg ;  dataset_all_names/6898.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8601.jpg ;  dataset_all_names/8601.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7340.jpg ;  dataset_all_names/7340.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8923.jpg ;  dataset_all_names/8923.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1289.jpg ;  dataset_all_names/1289.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2865.jpg ;  dataset_all_names/2865.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6089.jpg ;  dataset_all_names/6089.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7452.jpg ;  dataset_all_names/7452.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5123.jpg ;  dataset_all_names/5123.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1696.jpg ;  dataset_all_names/1696.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3279.jpg ;  dataset_all_names/3279.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9354.jpg ;  dataset_all_names/9354.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0939.jpg ;  dataset_all_names/0939.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6007.jpg ;  dataset_all_names/6007.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8420.jpg ;  dataset_all_names/8420.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6529.jpg ;  dataset_all_names/6529.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4419.jpg ;  dataset_all_names/4419.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6498.jpg ;  dataset_all_names/6498.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6420.jpg ;  dataset_all_names/6420.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4028.jpg ;  dataset_all_names/4028.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6222.jpg ;  dataset_all_names/6222.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7841.jpg ;  dataset_all_names/7841.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7762.jpg ;  dataset_all_names/7762.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0753.jpg ;  dataset_all_names/0753.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9700.jpg ;  dataset_all_names/9700.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3753.jpg ;  dataset_all_names/3753.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7051.jpg ;  dataset_all_names/7051.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2595.jpg ;  dataset_all_names/2595.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9548.jpg ;  dataset_all_names/9548.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8197.jpg ;  dataset_all_names/8197.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8270.jpg ;  dataset_all_names/8270.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5660.jpg ;  dataset_all_names/5660.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2884.jpg ;  dataset_all_names/2884.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0545.jpg ;  dataset_all_names/0545.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2193.jpg ;  dataset_all_names/2193.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7942.jpg ;  dataset_all_names/7942.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8041.jpg ;  dataset_all_names/8041.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1758.jpg ;  dataset_all_names/1758.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0123.jpg ;  dataset_all_names/0123.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8589.jpg ;  dataset_all_names/8589.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6834.jpg ;  dataset_all_names/6834.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3073.jpg ;  dataset_all_names/3073.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2683.jpg ;  dataset_all_names/2683.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5853.jpg ;  dataset_all_names/5853.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0318.jpg ;  dataset_all_names/0318.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7627.jpg ;  dataset_all_names/7627.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3476.jpg ;  dataset_all_names/3476.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7900.jpg ;  dataset_all_names/7900.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2660.jpg ;  dataset_all_names/2660.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3635.jpg ;  dataset_all_names/3635.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4958.jpg ;  dataset_all_names/4958.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1410.jpg ;  dataset_all_names/1410.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9984.jpg ;  dataset_all_names/9984.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5895.jpg ;  dataset_all_names/5895.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6510.jpg ;  dataset_all_names/6510.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9481.jpg ;  dataset_all_names/9481.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8957.jpg ;  dataset_all_names/8957.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6850.jpg ;  dataset_all_names/6850.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3430.jpg ;  dataset_all_names/3430.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6596.jpg ;  dataset_all_names/6596.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5805.jpg ;  dataset_all_names/5805.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3168.jpg ;  dataset_all_names/3168.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5752.jpg ;  dataset_all_names/5752.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3928.jpg ;  dataset_all_names/3928.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6605.jpg ;  dataset_all_names/6605.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0178.jpg ;  dataset_all_names/0178.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5450.jpg ;  dataset_all_names/5450.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4304.jpg ;  dataset_all_names/4304.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0125.jpg ;  dataset_all_names/0125.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7631.jpg ;  dataset_all_names/7631.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9341.jpg ;  dataset_all_names/9341.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1005.jpg ;  dataset_all_names/1005.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3377.jpg ;  dataset_all_names/3377.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0216.jpg ;  dataset_all_names/0216.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5338.jpg ;  dataset_all_names/5338.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7377.jpg ;  dataset_all_names/7377.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2222.jpg ;  dataset_all_names/2222.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6954.jpg ;  dataset_all_names/6954.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6053.jpg ;  dataset_all_names/6053.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1248.jpg ;  dataset_all_names/1248.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3639.jpg ;  dataset_all_names/3639.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8692.jpg ;  dataset_all_names/8692.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6381.jpg ;  dataset_all_names/6381.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5417.jpg ;  dataset_all_names/5417.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7966.jpg ;  dataset_all_names/7966.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5691.jpg ;  dataset_all_names/5691.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7930.jpg ;  dataset_all_names/7930.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6745.jpg ;  dataset_all_names/6745.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5992.jpg ;  dataset_all_names/5992.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1106.jpg ;  dataset_all_names/1106.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9825.jpg ;  dataset_all_names/9825.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7919.jpg ;  dataset_all_names/7919.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1505.jpg ;  dataset_all_names/1505.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8116.jpg ;  dataset_all_names/8116.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6215.jpg ;  dataset_all_names/6215.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8827.jpg ;  dataset_all_names/8827.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2286.jpg ;  dataset_all_names/2286.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6088.jpg ;  dataset_all_names/6088.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3163.jpg ;  dataset_all_names/3163.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5195.jpg ;  dataset_all_names/5195.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4648.jpg ;  dataset_all_names/4648.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2000.jpg ;  dataset_all_names/2000.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0304.jpg ;  dataset_all_names/0304.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2145.jpg ;  dataset_all_names/2145.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3566.jpg ;  dataset_all_names/3566.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3538.jpg ;  dataset_all_names/3538.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2757.jpg ;  dataset_all_names/2757.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0176.jpg ;  dataset_all_names/0176.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4275.jpg ;  dataset_all_names/4275.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5846.jpg ;  dataset_all_names/5846.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1984.jpg ;  dataset_all_names/1984.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3595.jpg ;  dataset_all_names/3595.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6354.jpg ;  dataset_all_names/6354.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5194.jpg ;  dataset_all_names/5194.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1727.jpg ;  dataset_all_names/1727.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3844.jpg ;  dataset_all_names/3844.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9642.jpg ;  dataset_all_names/9642.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4527.jpg ;  dataset_all_names/4527.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9343.jpg ;  dataset_all_names/9343.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7758.jpg ;  dataset_all_names/7758.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7688.jpg ;  dataset_all_names/7688.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3696.jpg ;  dataset_all_names/3696.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1149.jpg ;  dataset_all_names/1149.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6284.jpg ;  dataset_all_names/6284.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6773.jpg ;  dataset_all_names/6773.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8988.jpg ;  dataset_all_names/8988.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6993.jpg ;  dataset_all_names/6993.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7187.jpg ;  dataset_all_names/7187.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0876.jpg ;  dataset_all_names/0876.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6948.jpg ;  dataset_all_names/6948.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3208.jpg ;  dataset_all_names/3208.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5277.jpg ;  dataset_all_names/5277.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5379.jpg ;  dataset_all_names/5379.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6119.jpg ;  dataset_all_names/6119.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5674.jpg ;  dataset_all_names/5674.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8950.jpg ;  dataset_all_names/8950.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2618.jpg ;  dataset_all_names/2618.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0558.jpg ;  dataset_all_names/0558.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4330.jpg ;  dataset_all_names/4330.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6242.jpg ;  dataset_all_names/6242.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7686.jpg ;  dataset_all_names/7686.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8195.jpg ;  dataset_all_names/8195.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8620.jpg ;  dataset_all_names/8620.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7105.jpg ;  dataset_all_names/7105.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7096.jpg ;  dataset_all_names/7096.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8217.jpg ;  dataset_all_names/8217.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5678.jpg ;  dataset_all_names/5678.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3904.jpg ;  dataset_all_names/3904.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5477.jpg ;  dataset_all_names/5477.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2461.jpg ;  dataset_all_names/2461.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9687.jpg ;  dataset_all_names/9687.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5798.jpg ;  dataset_all_names/5798.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2884.jpg ;  dataset_all_names/2884.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2574.jpg ;  dataset_all_names/2574.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7951.jpg ;  dataset_all_names/7951.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0050.jpg ;  dataset_all_names/0050.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8215.jpg ;  dataset_all_names/8215.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7541.jpg ;  dataset_all_names/7541.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0897.jpg ;  dataset_all_names/0897.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6098.jpg ;  dataset_all_names/6098.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3473.jpg ;  dataset_all_names/3473.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2709.jpg ;  dataset_all_names/2709.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0556.jpg ;  dataset_all_names/0556.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9192.jpg ;  dataset_all_names/9192.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0195.jpg ;  dataset_all_names/0195.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6567.jpg ;  dataset_all_names/6567.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2947.jpg ;  dataset_all_names/2947.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5595.jpg ;  dataset_all_names/5595.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8353.jpg ;  dataset_all_names/8353.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4855.jpg ;  dataset_all_names/4855.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7587.jpg ;  dataset_all_names/7587.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0518.jpg ;  dataset_all_names/0518.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5715.jpg ;  dataset_all_names/5715.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2794.jpg ;  dataset_all_names/2794.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8321.jpg ;  dataset_all_names/8321.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0253.jpg ;  dataset_all_names/0253.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0540.jpg ;  dataset_all_names/0540.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5837.jpg ;  dataset_all_names/5837.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6340.jpg ;  dataset_all_names/6340.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2469.jpg ;  dataset_all_names/2469.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1800.jpg ;  dataset_all_names/1800.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3035.jpg ;  dataset_all_names/3035.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6274.jpg ;  dataset_all_names/6274.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0047.jpg ;  dataset_all_names/0047.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5229.jpg ;  dataset_all_names/5229.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6059.jpg ;  dataset_all_names/6059.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2863.jpg ;  dataset_all_names/2863.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4198.jpg ;  dataset_all_names/4198.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4093.jpg ;  dataset_all_names/4093.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6215.jpg ;  dataset_all_names/6215.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9249.jpg ;  dataset_all_names/9249.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5572.jpg ;  dataset_all_names/5572.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4086.jpg ;  dataset_all_names/4086.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2977.jpg ;  dataset_all_names/2977.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4873.jpg ;  dataset_all_names/4873.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6101.jpg ;  dataset_all_names/6101.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9750.jpg ;  dataset_all_names/9750.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2058.jpg ;  dataset_all_names/2058.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8508.jpg ;  dataset_all_names/8508.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8109.jpg ;  dataset_all_names/8109.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4441.jpg ;  dataset_all_names/4441.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5996.jpg ;  dataset_all_names/5996.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6539.jpg ;  dataset_all_names/6539.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3583.jpg ;  dataset_all_names/3583.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7266.jpg ;  dataset_all_names/7266.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4458.jpg ;  dataset_all_names/4458.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9124.jpg ;  dataset_all_names/9124.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1638.jpg ;  dataset_all_names/1638.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7466.jpg ;  dataset_all_names/7466.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1559.jpg ;  dataset_all_names/1559.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7796.jpg ;  dataset_all_names/7796.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8198.jpg ;  dataset_all_names/8198.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8086.jpg ;  dataset_all_names/8086.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2190.jpg ;  dataset_all_names/2190.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2375.jpg ;  dataset_all_names/2375.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1974.jpg ;  dataset_all_names/1974.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1484.jpg ;  dataset_all_names/1484.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9874.jpg ;  dataset_all_names/9874.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0229.jpg ;  dataset_all_names/0229.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7189.jpg ;  dataset_all_names/7189.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0521.jpg ;  dataset_all_names/0521.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9775.jpg ;  dataset_all_names/9775.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6668.jpg ;  dataset_all_names/6668.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0202.jpg ;  dataset_all_names/0202.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9664.jpg ;  dataset_all_names/9664.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3091.jpg ;  dataset_all_names/3091.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2944.jpg ;  dataset_all_names/2944.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4792.jpg ;  dataset_all_names/4792.jpg ;tiger
